order_id,payment_sequential,payment_type,payment_installments,payment_value
08448f27d81d804598569621e1fb1d8e,1,boleto,1,65.71
99c272b1c830220b1aa0047b42e9964e,1,boleto,1,73.83
ca9e949cdccd6ccd93a7d31c7bbb90ae,1,credit_card,10,240.0
2cb2f557ab7119a8f1e9e00b7bf75547,1,boleto,1,113.53
fa479c8466485b9cb8b97b916885cd56,1,boleto,1,95.76
0965b209e76b9ac20f7dc673c735ade3,1,boleto,1,137.6
8a3c2c90a94d0d385e338f5765a86292,1,credit_card,8,137.6
3f2b4c236891942b9cb9f73c490a47b8,1,credit_card,6,62.96
f2d47fbf55381cc42d5a3a8afc7f060a,1,credit_card,8,188.39
7219bbc67d036600cbc65e84abfd581a,1,credit_card,8,210.85
8afa2e5e1db419ca84b2ec548bcfa4fd,1,credit_card,1,45.36
0fcb1b4cfdb2f127f9ae4d732352dfc7,1,boleto,1,43.6
582e0dbdbf89bc46dbcc5c34ff60745a,1,boleto,1,21.04
96c7412c14bcdf2793e352dee66be6a7,1,credit_card,3,558.68
6a9bf0121b718a84449bc75bb129ed6c,1,credit_card,2,203.43
befe8fab6c34f5861b73a3645ce38e24,1,credit_card,1,23.25
908c02868bb2a9b847e64b23139137e5,1,credit_card,5,149.0
1550ad5373660bdeb5c52239b456396e,2,voucher,1,138.63
4f3ca5ff0917ab7f5c33e83a98ca7a83,1,credit_card,1,87.64
b9e2b866cb381ea49beee36e3baaa76e,1,credit_card,3,129.66
c72e93d7e98b14432271347cec69043b,1,credit_card,1,34.51
36f3f1d96022b41043bf6db3266453cd,1,credit_card,10,195.18
3aeb86934d8159af279e9e6b17c929ab,1,credit_card,10,117.06
2e104824b1ffecb70c5195df299f4b13,1,boleto,1,72.75
b07d2a68cc3e97e707eb42d213983c66,1,credit_card,4,49.57
35c4b628dd86b372a3382436139c22ac,2,voucher,1,58.98
0611e51b65ca1c2274c5a2463141dcb6,1,credit_card,9,466.81
4c37682d353334478fbafa4808110fd0,1,credit_card,7,72.43
21c9855588b3946347dcaa1f159edcd8,1,credit_card,2,21.78
be8e82214fcaada34c6b645f54e20737,1,boleto,1,44.09
25329aedc3217909f194254caa1e2bb1,1,credit_card,2,61.23
62ec95c28bdad381f6883f48b00a534c,1,credit_card,2,28.01
63c0020ee1a88750c12f6632247b323b,1,credit_card,7,78.48
07083f97580544bb7ba3372759150f49,1,credit_card,2,35.81
77080c3a1b97bb0908c2dc6c3941c1a6,1,credit_card,1,69.97
f0b2da40b961baf662d31db42b3964e3,1,credit_card,1,201.65
909965523288fe78ac1a381314d6811c,1,credit_card,2,131.61
f014dfdae1ca2bda29bd1c98870ccd49,1,credit_card,1,4.7
1f1d34c2ba3f3ae5f852175df49f079c,1,credit_card,8,120.64
148540b1480015f3bc53f7f534d42652,1,credit_card,6,175.56
2ffb8e2050ae93716f72226de572ab0d,1,credit_card,3,203.04
e5e1c16f3df58122b4b4c212ff8a9439,2,voucher,1,94.62
64abededdf5e85a774c72bf6a4ea4a10,1,boleto,1,38.01
d3775e436e60258e62e678a0f68a0f8d,1,credit_card,3,225.85
7c2484624f578a3a2598f6192b66db93,1,credit_card,2,43.13
233f0d86db908dbeb6c2ae5675b31e71,1,credit_card,1,60.0
a59b2ae7ce595ee0cb33191bbf75836c,1,boleto,1,107.76
4b8bfc23c1469d2169ca53287207a0bd,1,credit_card,3,157.78
17a0d6c98b2dc14bfc378f1ebe19b11b,1,credit_card,1,37.61
535c025843acd3d8c280a3b32f77a1f9,1,boleto,1,75.78
ce52a7a6fba6e7475592bcb989ff0487,1,boleto,1,56.78
7c7dc1f3affc0d38b97ea22a8aeedb82,1,credit_card,3,68.35
c906b3161de4c9e7c323e68c831f35b1,1,boleto,1,37.61
0260b4ed1d24feacffa9d9783016a467,1,credit_card,1,75.53
ff37040ee7efbb9709c2b4389c4c0fc4,1,credit_card,1,64.59
a48091d43904feab22b133cf47e96816,1,credit_card,4,454.97
24cb2cb9a2ced76369e359626d439ad8,1,credit_card,1,141.86
58862b6204545c832643872387966329,1,credit_card,1,244.34
e22de883eaec82ecd47950dffc8e63f4,1,credit_card,10,104.37
96e84b24d3eb91311bd0c42171eb301c,2,credit_card,2,116.9
ac5a06cf04a02c5c5ec9f09f9db3ddb9,1,credit_card,5,122.42
c5aea2f23df89cdf58e3c3721456f0b0,1,credit_card,5,199.78
60787bfeaae0862411713fa2071d87db,1,credit_card,1,174.96
918e5db39b90c133257cfa0944fd9d4e,1,credit_card,10,153.75
b19cf86000f4fdfdf23b75a1f4fcec9c,1,credit_card,8,107.87
bb26b9f1f2801c2bd60622b82bbb533b,3,voucher,1,28.36
9857b6e0079dc9b6081c5d1e2ad75b48,1,credit_card,3,162.62
8385aedfa19a31e7d4871586bd47de2c,1,credit_card,1,213.37
2ba1366baecad3c3536f27546d129017,1,boleto,1,52.68
1d67293aa79feef7aac612621d710869,1,credit_card,8,100.37
b49fb5d1cf86975cf5a295431c278a33,1,credit_card,4,407.8
ed7cabc96de8c36774b894e98aa73dc2,1,credit_card,1,23.42
82a6ea37c0c3ed2f6fe3a6029adbc589,1,credit_card,3,36.96
f8d1bd3e890e8a6792efb7acfc9a4853,1,boleto,1,147.69
3ef6bcdda6193f8657168ba7e8b3e948,1,credit_card,2,217.96
8c1b520fb18c4cd54ac3c058faf000d5,1,boleto,1,89.79
59dccb56096ce22662c9a3f2f2312f39,1,boleto,1,97.51
7c7b50bf10378ca615ca44f0413bc73b,1,credit_card,3,214.46
1cc4e549e16c732db4d9228fce789407,1,credit_card,6,131.55
a6f118bcb8721211afbb36e4a1e63610,1,credit_card,5,212.32
e85a7df9469c9d0c194f92a5dece760a,1,credit_card,3,123.77
efc7c29e1816bb3d30c1e8c207bf87ca,1,credit_card,8,275.56
cf02431ed62ac1e9b3e2572201295463,1,boleto,1,69.33
dff7f8766eb0c26b8cfbc2147c33e1e4,1,credit_card,4,100.96
a59fb8ccaa86ed1735609ef562f2c6e7,1,credit_card,4,254.02
2066d97e219a2639a073fa775cf5664b,1,credit_card,1,31.98
45de33f845159283ab4792dec56ba9d4,1,credit_card,8,147.15
ae0acbbd5784a07b8db912c8dd532ce6,1,credit_card,1,261.95
73573871323db760fe4f1b0c508ecff0,1,credit_card,1,43.28
a7014e8529a3c8fb841862e33476d9fe,1,credit_card,3,127.5
0718634f87a84ae0468224ecca3584d1,1,credit_card,10,157.1
e8aed7e2732f05f26379ccfdd493be62,1,boleto,1,37.13
7e68991a1a850b61d2a20fd75f462397,1,credit_card,2,63.22
1661423345a0ae07b17e433cf752e17b,1,boleto,1,273.76
04fecddbcf23f16238f35a21291ab7d0,1,credit_card,3,168.57
52e305a5ced9a192a39d885dfe07d141,1,credit_card,3,35.0
2c898efc01eadc9d297ade3fd9fe540d,1,credit_card,1,38.0
24ceed9729a86f5e36fd61ae94183817,3,voucher,1,39.08
ae375d6b88c37582455ff3a2b83462d4,1,credit_card,1,48.13
b7775ddf9a56a4bbabff3e2e84c08b07,1,credit_card,3,340.99
6367e1839d93eed7f1f74c9fe5daecfb,1,boleto,1,57.89
4455bffefa49b2524e0291440b78b02d,1,credit_card,1,43.17
5cafde3fdf1a583c0a5d7fdc7b526ad1,1,boleto,1,58.7
f6089c47bab18faae3d90c64cfb08481,1,credit_card,8,127.5
aa12a07df2b43bc0d2e8ebebd7271879,1,credit_card,2,64.13
d67bc62fb98a4a57ebf154cfbbaefca0,1,credit_card,1,30.84
b62490833ad4da4f0f696c9358737651,1,boleto,1,90.73
fd9486ae13f513ac59c3f6c23bb003c7,1,boleto,1,111.99
9372445ddc10678e804717702a911665,1,credit_card,2,53.42
55acfaef63e1cd8c8f71ab8e79b84ee0,1,credit_card,4,190.37
3f0541d009d20e9a244f3bb2ebf07f8f,1,credit_card,5,71.14
88d55d6258872b31bf45ce51a6675c2b,1,credit_card,8,168.95
87a0cbc974ca0e017a65daacd3b3e2d6,1,credit_card,3,37.72
c050bbcc027f638bdea34842450ed4eb,1,credit_card,6,81.31
a52e6fa2d7c6ecaf73ff5f7f10438339,1,credit_card,10,233.97
650f0e59daa00ddaf6b3ebb68b252cfa,1,credit_card,6,203.74
8b9842ff7795d2b3af1e7221299fe6f8,1,debit_card,1,97.38
7deb5565bced95f67ceac6f5dc57d4f4,1,debit_card,1,20.55
bfc9b6d89dbb2d9a7dc7fde5843e0ba2,1,credit_card,2,128.3
87c6169aae0c57897be7344931c2839e,1,credit_card,1,14.29
f0c11cab63a210c8c102b31a8edd69db,1,credit_card,10,242.03
4eeecb9e657525024b9b538730c5f974,1,credit_card,3,31.22
b1e3487949a5a179250f5e81214578e6,1,credit_card,1,95.48
413648037e02e5c759e67071c61b2fcf,1,credit_card,2,123.54
d963d0963eba99c7aeab1e3c03daa7e9,1,credit_card,1,35.44
c4ed5db53397cdd0f24bb4ba48f769f8,1,credit_card,2,23.27
8b1a9c54d1ba09cc40591511d388d286,1,credit_card,3,107.78
b23b43e19386862a7c0aaa27c80e782f,1,credit_card,2,56.76
54c1bfb14817ae525a9e49f44e83544d,1,credit_card,4,42.86
b9fc38dc43975b35f66bda2a063c2207,1,credit_card,1,29.24
c566fd2719c6f9e102a841c474cb490c,1,credit_card,5,142.08
c0c7bd9b0f4864ea4d1e2671ce38bff8,1,boleto,1,44.0
60902f64bb98d5d9911ee0c48ad5008b,1,credit_card,1,103.06
ad267363f417fe1945d534f8df659562,1,boleto,1,153.3
259b2f71f29e6e67c6c737bb11e9b0a3,1,credit_card,3,180.6
1f6c594830067e510e93534e3e3d0a2d,1,boleto,1,123.16
24b137d6259a0c0cbd646f179e2ca35e,1,boleto,1,325.38
c8a943770fb49db56e8f9621794fcf23,1,credit_card,1,41.92
30b2ad103e6982881929c367f930ab29,1,credit_card,6,697.36
d13f0023cb08bf6e41a2479ca897f64c,1,credit_card,10,342.07
f64d3fcec2473409b404374ea0ce4ded,1,credit_card,4,94.44
e03566eab6041e05274e23b5a2fe5d31,1,credit_card,8,290.07
67796eabcf10419c4abd84d49a3ecd59,1,credit_card,1,115.33
32339685fefe9062d33175a4bc12d555,1,credit_card,1,43.86
3da82f366802e4512789763543d67ee2,1,credit_card,12,283.93
987e9593668be10f799158973ca6fb87,1,credit_card,1,47.38
0cc7bb57999d251da473822051388086,1,credit_card,1,52.57
ff027db47fd74b1bcf2dd6c24f0b809e,1,credit_card,1,29.89
d1574473ad1d4a427f66f0d1d6bf7985,1,credit_card,1,397.13
a7a7cee8db5a07311875dd616cbad673,1,credit_card,1,100.44
33ab2dc79c51648bd7787cdf4d64f656,1,credit_card,5,233.04
2e87d5b27ba52796b2b5250002426561,1,credit_card,5,54.13
cb233c021d1912e8f7d4ccb5153e0174,1,boleto,1,28.73
5ade2c3932a0c4836b4eb4e16f4373db,1,boleto,1,97.52
c6da58c3b564bd7fe69eeef7c5e89593,1,credit_card,1,141.51
d71107a6731127052448382e44f602ad,1,boleto,1,140.67
410ca45d84f47d06fba1e4476a10b392,1,credit_card,8,907.8
6fd39a1adde54d0a5e6fe5ddc6c8784a,1,credit_card,8,215.27
cb7911a7f5f016586dcdf66a52c1f096,1,credit_card,3,112.71
26c032093452825fab1ef0adcde581ac,1,credit_card,2,128.54
241368f4774e5c6f4a5a15a612970316,2,voucher,1,34.97
fbb38f33f44df110ef060767b70bdfa3,1,credit_card,10,700.53
93274b931b5771bd02154c9b716168ba,1,credit_card,2,62.93
63bb3cc42964994be6481295c706c8f4,1,credit_card,1,35.09
457432689bcc0d3db0742e0e8cf87aa2,1,credit_card,5,254.34
1057bf6391c17f9b6960dd996029e1dc,7,voucher,1,20.54
7043c4262355ad04cb8410fc3872999e,1,credit_card,1,37.0
bbeabf588cfd1094a645e92fcf277020,1,credit_card,2,188.34
dc15d43ae100ecc5bac78d9e974af643,1,credit_card,5,52.85
819adcd651eaa6b9ce751285bfb7e85d,1,credit_card,1,397.53
6a0a8bfbbe700284feb0845d95e0867f,1,credit_card,5,101.74
cca8f1b678e3b808b83f6466b048dc85,1,boleto,1,51.88
2383264270baee6b2965205ced9a1386,1,credit_card,1,250.39
c6bbde0cc0abfd5ffa9ab6da2d7391d5,1,credit_card,10,111.61
8d97d9eb429ce8f65870fff4d319699e,1,credit_card,1,49.24
7be4cf9e577bd6353f88c21ffdf87931,1,credit_card,1,210.55
db7a9e1d2cbac54cc7ead44f1ae8535c,1,credit_card,3,192.98
0bec9641279215e466966512f6b444cb,1,voucher,1,365.32
24940d1052df86d8e24f16e5adf2868e,1,credit_card,9,187.51
49339749b24288f34c827ba8f470a1e2,1,credit_card,3,63.0
4c1f94303cb0dd867863ad2259197ab1,1,credit_card,7,176.87
65a9d3006386a380f4b594577a01cef0,1,credit_card,8,431.28
67d760ec323d2c9f0292ec4cdafc676e,1,credit_card,1,67.3
b4d6bee8b34f0daf1309fc764051cce5,1,credit_card,2,224.9
231184521047214c5f9a91d0cfa84df5,1,credit_card,1,31.75
3ade9a2011fb5fa0ccbb3b75598cbb6e,1,credit_card,1,65.0
360d1b0085f85a626f77b5fe558e8ae8,1,credit_card,1,85.58
9f226854839600f3e70c4faeb94e8790,1,credit_card,1,136.08
b0c04ea907df18b10625b845cb6ddc10,1,credit_card,6,60.42
1dbadf4f796b4a43c00390e035d62b9d,1,boleto,1,62.06
b38103e665600114e3155ab60ee0ef70,1,credit_card,4,48.3
707ce3d3698a90d1ab9d9c2dc47223c2,1,credit_card,2,128.85
cb7f0cda95b4c257c28e22496c219f5f,1,credit_card,4,47.43
a8aa2cd070eeac7e4368cae3d8222e2b,1,credit_card,3,229.63
e21965e5414f7e165a71649e68030100,1,credit_card,1,40.42
f6cf8d4fd766fb0bd2d664fbbc94e9b7,1,credit_card,8,380.3
a6264125a9c50827b115847d47c73a13,1,credit_card,2,155.14
2f63fa144638f7ade6cb643585538161,2,voucher,1,108.64
25348d7abfa3893731e3836aab2f6a6c,1,credit_card,8,713.55
19ff76df4c7c512642f1b4793fda7ed6,1,boleto,1,33.85
c37cb17f3802e061e745a83732cb1503,1,credit_card,8,277.02
2b6f5b5b04f0331895f9e1103ac75fb7,1,boleto,1,116.36
d6237fdd4409fc71fc2c074235e97f73,1,boleto,1,77.57
e782b3ed8e69a2cc4eff66e965c1e8bd,1,credit_card,1,102.3
87440684f2020256690b3267299053f6,1,credit_card,10,288.44
8d7e1e66103b85e9ab12cb65dafdf0e3,1,credit_card,6,187.47
6423db30ee1e8cbd5d066f414bde1a0e,1,credit_card,2,136.75
3c8ac84fe0d090d76cb65e2db3bdefbf,1,credit_card,6,113.44
28a77826d03dfad917f9b8d43d06341e,1,boleto,1,168.03
41906ad47e1e6076348bfe935ed5e01d,1,credit_card,5,75.07
85841af0d94e5d0cd3a9c0e42e565b74,1,credit_card,1,38.36
7e73a37d2876badd7341bc42b0c1ac42,1,credit_card,1,117.96
e9df66519c360c741bedc488149685e9,1,boleto,1,314.57
bbe5ef975154a7473c4c595fa3385edc,1,credit_card,1,11.74
44699b6718b35247c4ae1e798d0ec533,1,credit_card,1,117.38
deaa5978bbef127b0a9c68e6a7f4c1e3,1,credit_card,4,47.69
a61bafa3b59313a79ecd7be1ca2a2477,1,credit_card,6,277.08
4412d97cb2093633afa85f11db46316c,1,boleto,1,3195.73
ab624383f19eac12ba7d277b58378c7c,1,credit_card,1,65.55
2ecc68b349bb1dbe198e18f315c4889b,1,credit_card,5,53.24
403fee786bf2a91a88cb6bb0ac68d07f,1,boleto,1,183.9
69eda667e556fbf004a1c26468e91d35,1,credit_card,4,56.5
fdfefb1c100daa2f724dccf99c7735a5,1,credit_card,2,116.94
64b5f5bed476f1c9f84b2fddb945ca48,1,credit_card,8,83.15
504358b70394ff9d17adc66f55192d5c,2,voucher,1,21.45
1c9ac08a8e474b38e9231382778f7eb9,1,credit_card,8,86.15
627a881a7d2543a80dc59460ab08eaab,1,credit_card,1,45.09
33c1911ef3652a03c6cb098b9399b1d3,1,credit_card,3,98.35
2305266a492129ca55edb82b218cab72,1,credit_card,2,114.73
7068aef0fc98a8ad539101be36ca41cd,1,boleto,1,101.84
d394b412b6d133b86365feb125056e5b,1,boleto,1,98.14
1f720d7cfaf86011d6a8cf13b397394c,1,boleto,1,62.77
7958f96c87dcc4edd752ef1a39e75cd9,1,credit_card,6,395.46
c208742c454c4a949a6126eade1d2ef0,1,credit_card,1,176.08
76d3da933ea02dff5b27a64415350c37,1,boleto,1,107.78
2e39e94b6b5f7944f872ba6bf39b758b,1,credit_card,1,60.78
4a15263dd8da51ee9b6c6ed9fa843ee9,1,credit_card,2,126.24
f26fa27bb0f1337c570d70e32fc2e413,2,voucher,1,15.21
742b5d98b8903f6f6a0af740ddd60f2c,1,credit_card,1,30.81
b677863ada4ac26c87c61f4e1ee78b85,1,boleto,1,54.37
6e116aaaf479cdcaa8a1262489a07086,1,credit_card,1,25.87
bb45e059db1abcd5cedfdacadc9abd5e,1,credit_card,1,41.87
d7f6ace2a350940d10999a89ceb44d72,1,credit_card,1,94.84
bfb517ecdbd8ef8716f682931140acb0,1,credit_card,5,52.38
8fa4c1bf3c1b27d1349e2aa934aed53f,1,credit_card,6,181.66
a4b276bd4a9eba543ec90cdf29a67308,1,credit_card,3,79.24
26343e0890fb597a7d91a607455a44fa,1,credit_card,6,406.04
5520cb02f3be1a666c327b7357e7da18,1,boleto,1,44.14
4b2113709e5d5f3760113b4a980cc88d,1,credit_card,4,244.17
7eddb5687b87b586fd0b69083ad64b43,1,voucher,1,97.78
b59ded0e2e4eb91f0a599b177a267f30,1,credit_card,1,274.61
5bb8d2fbca419676d395687e28f5263b,1,boleto,1,87.38
27d38402a9bf35d21de2f99946b1c1ae,1,voucher,1,27.86
8fe67bda0dbc9ae5101d62f494f74e1d,1,credit_card,4,141.86
403a0fd88d423ef5d91893e2787c806f,1,credit_card,3,106.9
c49e86b525c30f1b55eaf9abbc9837a6,1,credit_card,3,110.24
99316aecfb3e31190e43714f7643a49b,1,credit_card,1,52.78
95de62498e177002f6ef1949e2e788ea,1,credit_card,1,54.11
841f22552ef7bc21e205df35283025c4,1,credit_card,2,173.74
7d32c87acba91ed87ebd98310fe1c54d,1,credit_card,1,96.47
2b101e802b6712f2fc129966a2c518fd,5,voucher,1,15.04
c69fef70b78954f8127bf1940e002ac2,1,boleto,1,94.99
a85429530fd3281381e34d128b357d91,1,credit_card,3,222.86
93e66102f38a99ee0f9f24af6d0ce1d8,1,credit_card,4,184.77
4e075adf6d3b9cb5ae61093b5e61a14a,1,credit_card,4,361.45
c0452c14e00c9d8c3f5f30c189382329,2,voucher,1,42.17
bdc19e734eab622dbbd2162a226278de,1,credit_card,1,40.24
1682b18a188c5ffb35aa6fc06c836a78,1,credit_card,2,107.78
17e6035d2c8a3c133174ada65347a2e4,1,credit_card,7,76.89
768697bea3da93c033aa064d821579e2,1,boleto,1,432.32
7321b3d6dabc180e041d57f60a5b838c,1,credit_card,4,45.9
4db4d9eaf5fb240987ed4148caf900b9,1,credit_card,1,36.28
4c5277b8c416e92df5b5b5b3882b4d58,1,credit_card,4,109.31
87de7ee4012989d6126fe09989746eaf,1,credit_card,1,9.83
8d1c5a867cd01e45e5fc57dddd896f00,1,voucher,1,79.64
9d42a1c81eb3b04c83752029d1bb93fe,1,credit_card,1,37.09
94fca82966c05ba707f4e7dc0c50aa3c,1,credit_card,10,3351.35
f6806cb575dffe2dd24873502bc0b413,1,credit_card,2,160.8
84c6aab1664b33eb5607e118dc4bced8,2,voucher,1,0.92
6b751a27edaaa33537b2e893d7fd18ce,1,debit_card,1,45.0
5d1aca6ae03324b5398c241b3b402be7,1,credit_card,2,61.14
f25f425c1627a369f769d91d56c3da67,1,credit_card,6,278.86
6e116aaaf479cdcaa8a1262489a07086,3,voucher,1,7.31
54b1718c17cfa59d1f51cba8c755ed98,1,credit_card,1,40.09
2094b975f1178cef2cf51c4e73ff0e94,1,credit_card,2,104.73
077b4b3a3d03fcdfce6a94e53ccdb3a9,1,boleto,1,46.78
3c2e431d91a598f87200aaa0dcda0104,1,credit_card,3,96.8
c45686ed86426af3f7be41420b6020ea,1,credit_card,5,162.55
6046bc15c899ee2dd06d1a235f9f61c9,1,credit_card,2,83.41
8a5b38ec15fb5bb88a060a17587a2590,1,voucher,1,36.24
1cf0b7c4073a483d2badd4824a894b77,1,credit_card,2,93.28
8bbcf79aa902bcc50716a1d94ea9434a,1,credit_card,3,427.16
24ceed9729a86f5e36fd61ae94183817,6,voucher,1,39.08
7c1336779536fdd545a35df012e0ed5e,1,credit_card,2,146.0
b9019981769010866e2b59c6a1fc9c9f,1,credit_card,2,144.89
5f71bc83356f39cf9e9b8004f39a989a,1,boleto,1,241.73
520a0432269a88e8665d60d74918f8b5,1,credit_card,4,208.78
89e371394a8b2bf6c2648361a2e60b24,1,credit_card,2,57.98
57a0aadef1c7db2296177ef296c89517,1,boleto,1,92.5
5be9662cf57b643907e692632ff63fdc,1,credit_card,1,58.13
3ff3e0241cd468153cd4ab4f3f20a04b,1,boleto,1,157.3
ade4397f52cb13f72b87939c8250e292,1,boleto,1,157.45
eba5ed5e25b2381933d6f2a0227fd21d,1,credit_card,7,75.84
be82634d36d47e922d16c1dc2c0291c4,1,credit_card,2,69.25
d8378bb103de9b68884b9e4cd2a8dbca,1,credit_card,8,532.55
f849f319243bc7755c4fa9ccdb35eea7,1,credit_card,3,96.19
21fab12baaa93481ad76d02fa22255eb,1,credit_card,10,388.01
883454d5fb48deb4193c387cf1c64a49,1,boleto,1,47.0
a1b804216bd2104b89826d9c884a06aa,1,credit_card,2,24.0
968daeb20a9a0e6c8433cad2c886756a,1,boleto,1,71.14
ee05ea68d27584f43ac19ad104738fea,1,credit_card,4,91.21
deaa78be2b1ca6ec321fc94b91bb9e32,1,credit_card,1,46.05
f340f140ae72544b6df944a32ccba7c0,1,credit_card,1,130.0
8b5a2d60eee784b4c2f3c6d1f6e8811c,1,credit_card,3,115.21
4ef317aa4c1f35d3fe599a85512cda21,1,credit_card,2,131.72
9d7a3ee5e3aeb43589c049d8940e9ba9,1,credit_card,5,74.49
d401e4eb313c624cb7c140e43e38192e,1,credit_card,2,45.0
f4189fb0552533573aafaecb8f254dcd,1,credit_card,8,87.96
c09dc7da8af0513857f422dcf06a46ae,1,boleto,1,372.06
f9ba4a7646e78ee867081f9a098c3290,2,voucher,1,50.0
ee605d7a4828562e22bb239357c81830,1,credit_card,3,142.5
06a1b81d611c5616272de7c53c41472e,1,credit_card,4,119.08
ecfb623451269ac76a1469faf66dad27,1,credit_card,5,57.13
c9ff04aa260f20f8b69d7a6dce2327c7,1,boleto,1,41.29
c565668594ff62ffd95ef9f06d90742f,1,credit_card,3,64.42
1b4cabee44fbb9bb7a27f9748bc71fab,1,boleto,1,163.5
27d59d6c52a0d2dbb8e2ea86ff71f962,1,credit_card,2,118.35
a6f9a160004ed7b4b20bb24c1eeb5871,1,credit_card,1,112.09
b23f8178f3b6555a78a4ad844ed11c57,1,boleto,1,188.51
e776adc60e8c76f0cd807332525d8cd1,1,credit_card,1,73.83
fdcafe63dae6994927f09336202f66ea,2,voucher,1,50.43
8c2ce23c23c5fb37140ee0a5462e4e53,1,credit_card,1,106.06
9682a979182968d8d0b1a356f8bb330e,1,credit_card,3,72.39
8dbd319d233611ca45b64cc56eac5e34,1,credit_card,6,100.33
bb26b9f1f2801c2bd60622b82bbb533b,5,voucher,1,56.72
dd61367732ec07075b1e42b8772b1517,1,boleto,1,40.09
81756fe1903a10b2a5fbb3d843382cf0,1,credit_card,1,77.57
e5ceeb853f293840691322fbb8f532e0,1,credit_card,1,46.84
6279ab28c298c3e50c3750926c603eb7,1,credit_card,1,41.07
2783cfcf916c2cef168f19a7a2e45e45,1,credit_card,5,75.68
d463e4364316dbd023b1db62f1117693,1,credit_card,4,215.25
b5b0356c157cc9bfa4ec67e43d7abc09,1,credit_card,1,36.55
de2c49d97356fa0fdc461064e86fe8f4,1,credit_card,1,69.49
d4b074982e39f354c254a6b1b4ffaf55,1,credit_card,1,78.27
d1b41c9a4b92b7549be35392fcd782ab,1,voucher,1,103.14
cfa438aab28ed50c386312e0e475dd82,1,credit_card,3,315.75
23fd789ce06f3c54f212b3b9d358579f,1,credit_card,2,166.29
e6190dea235662449d160357e46eaec8,1,credit_card,2,89.88
5b585b8178b9e47c6d423e0e79f415af,1,credit_card,1,44.09
1b2e84ddae3d008de5b1cc139a03c174,1,boleto,1,115.81
133a94aa41cab8ad1d4cf02c2636b9cc,7,voucher,1,24.11
6bfefd597dae9bcdc38e087a154ab6e5,1,credit_card,1,51.9
744b5f76be2964239912826181a4cf54,1,credit_card,5,148.22
57ec43facf6675a86b249b5c44867350,1,boleto,1,58.22
986983dd21e5167fac109fadaf7aac16,1,credit_card,4,260.5
47bc2fbe3e9b64a723dd530a4f1612b8,1,credit_card,7,74.35
4551b488487e6cfa31f9e35073d3c5d4,1,credit_card,4,104.6
7802207732bf2bf55f1994667489339b,1,boleto,1,69.54
b68a52eb0d8bcd5f784a5f95b98a6cf6,1,credit_card,1,132.27
c1dafa077556522d38557ad3452e3ac6,1,credit_card,4,167.58
6582bd326c3ec7cbdbb8a6f353187a02,1,credit_card,1,61.69
2282f08c7a3e5bc3e7b84bb444d6e1e6,1,credit_card,1,46.22
e72a5280a46ca876b0fd05c1a1ee605c,1,credit_card,2,72.14
5a14c8b3d919a4ef3f3428b0459c47b2,1,credit_card,1,50.09
eef5a4bd5dd37ec132d383869df85eb1,1,credit_card,3,32.09
3598d5876c343ad3d9699be24dc09b8a,1,credit_card,1,64.32
3d5857f4fdb1061d247dea2544782580,1,credit_card,3,349.57
b88bf712c7aa1192376b4dc5bfadb916,1,credit_card,1,27.71
1b90587d2255b7eb1dcc4d2c7eba1c54,1,boleto,1,28.09
02971473bcfb16642904d57bc3be50b8,1,credit_card,3,111.89
0f9d568730bf125dbbfed4fc655ff91a,1,credit_card,10,284.71
9b9993961d216f751b2b4cf2c85e1e85,1,credit_card,6,780.59
e47ac2609ce0ccd8dab33391118792fb,2,voucher,1,4.33
0fe8b4edfb85dd0eb662345e71b30378,1,credit_card,1,56.01
f1e3357150ba2a42775a24d84090890f,1,boleto,1,57.09
5add03213ad417aab3988852ea890572,1,credit_card,3,96.8
6228b5ff5e2a9f1cc96101d4c6c08d10,1,credit_card,2,52.59
04ca915235b56ef2ce81703cdaa6a24b,1,credit_card,2,113.42
2d2eb6ad8cd92fe5705aa4866685cb95,1,credit_card,6,68.89
3018245b4917c2d6e6ad5deb7a5cc600,1,credit_card,2,29.74
3d44f7b0d44056fcb488f7d2fd22e820,1,credit_card,3,118.17
d367a93b215e8828942054fc3799c834,2,voucher,1,122.82
06a6627d9cc91a04e9d146bf65fee0a2,1,credit_card,1,113.62
234ac296ce754ab2518ae1bcde8b0fea,1,boleto,1,90.28
6bca1e1153602e07db22966a5b800e9c,1,credit_card,2,99.24
3d76808da6242e8c7476a606fb6b5935,1,boleto,1,41.62
1fb42df5f777c1b9bf5790d888e15075,1,boleto,1,153.1
fd732412d4727a9a7e0d6231b2ca11ed,1,credit_card,2,45.69
5b9075f2428968c2587dad5024af0f63,1,credit_card,5,57.06
d5cdc053cdfd98fad4a2330ff501852e,1,credit_card,4,102.03
9a9c8bac5de91ca285c8224b5abd58ae,1,credit_card,1,38.01
8c5318153ba4cd0a91405a8733338fa4,1,credit_card,3,98.35
65a922b4c66d6c7389088e16d37a85e9,1,credit_card,1,54.1
1c5072c286f0b04c4cbd03de8af6136d,1,credit_card,3,134.38
ff1a5ab32e4131d647fa856bee2d4ff5,1,credit_card,10,302.66
f9d6e4f177c33d17573279292f1473e4,1,credit_card,3,149.69
ac91b5810b959182a8f4366cef85eb59,1,credit_card,1,71.71
1fe230babd9febb264d12c9f2977820f,1,credit_card,3,59.16
73a12daa7a024fd6a3895ffcb1fc99cb,2,voucher,1,80.01
